Sample	raw_total_sequences	filtered_sequences	sequences	is_sorted	1st_fragments	last_fragments	reads_mapped	reads_mapped_and_paired	reads_unmapped	reads_properly_paired	reads_paired	reads_duplicated	reads_MQ0	reads_QC_failed	non-primary_alignments	supplementary_alignments	total_length	total_first_fragment_length	total_last_fragment_length	bases_mapped	bases_mapped_(cigar)	bases_trimmed	bases_duplicated	mismatches	error_rate	average_length	average_first_fragment_length	average_last_fragment_length	maximum_length	maximum_first_fragment_length	maximum_last_fragment_length	average_quality	insert_size_average	insert_size_standard_deviation	inward_oriented_pairs	outward_oriented_pairs	pairs_with_other_orientation	pairs_on_different_chromosomes	percentage_of_properly_paired_reads_(%)	reads_mapped_percent	reads_mapped_and_paired_percent	reads_unmapped_percent	reads_properly_paired_percent	reads_paired_percent	reads_duplicated_percent	reads_MQ0_percent	reads_QC_failed_percent
REF0009-mgg-pbdrep | M301276.lib1	144810.0	0.0	144810.0	1.0	72405.0	72405.0	3938.0	3910.0	140872.0	3626.0	144810.0	0.0	225.0	0.0	0.0	0.0	20540946.0	10270822.0	10270124.0	574678.0	574678.0	0.0	0.0	6961.0	0.01211287	142.0	142.0	142.0	150.0	150.0	150.0	38.0	230.1	90.2	1699.0	196.0	0.0	60.0	2.5	2.719425454043229	2.7000897728057454	97.28057454595677	2.503970720254126	100.0	0.0	0.15537600994406464	0.0
REF0009-mgg-pbdrep | M301277.lib1	38708.0	0.0	38708.0	1.0	19354.0	19354.0	488.0	458.0	38220.0	402.0	38708.0	0.0	28.0	0.0	0.0	0.0	5406689.0	2703671.0	2703018.0	70746.0	70746.0	0.0	0.0	876.0	0.01238233	140.0	140.0	140.0	150.0	150.0	150.0	38.5	233.2	119.8	200.0	28.0	0.0	1.0	1.0	1.26072129792291	1.1832179394440427	98.73927870207709	1.0385450036168233	100.0	0.0	0.07233646791360959	0.0
REF0009-mgg-pbdrep | M301278.lib1	134144.0	0.0	134144.0	1.0	67072.0	67072.0	513.0	484.0	133631.0	424.0	134144.0	0.0	59.0	0.0	0.0	0.0	19154664.0	9577980.0	9576684.0	75846.0	75846.0	0.0	0.0	1079.0	0.0142262	143.0	143.0	143.0	150.0	150.0	150.0	38.2	214.4	78.4	225.0	10.0	0.0	7.0	0.3	0.38242485687022904	0.3608062977099237	99.61757514312977	0.3160782442748092	100.0	0.0	0.04398258587786259	0.0
REF0009-mgg-pbdrep | M301279.lib1	84640.0	0.0	84640.0	1.0	42320.0	42320.0	291.0	236.0	84349.0	220.0	84640.0	0.0	41.0	0.0	0.0	0.0	11640742.0	5819454.0	5821288.0	41979.0	41979.0	0.0	0.0	1017.0	0.0242264	138.0	138.0	138.0	150.0	150.0	150.0	38.6	208.3	84.5	97.0	18.0	0.0	3.0	0.3	0.3438090737240076	0.27882797731569	99.65619092627598	0.2599243856332703	100.0	0.0	0.048440453686200376	0.0
REF0009-mgg-pbdrep | M301280.lib1	962412.0	0.0	962412.0	1.0	481206.0	481206.0	654.0	612.0	961758.0	598.0	962412.0	0.0	83.0	0.0	0.0	0.0	137437189.0	68739374.0	68697815.0	95745.0	95745.0	0.0	0.0	1782.0	0.01861194	143.0	143.0	143.0	150.0	150.0	150.0	37.2	234.6	82.5	283.0	23.0	0.0	0.0	0.1	0.0679542649094151	0.06359022954826	99.93204573509058	0.06213555109454163	100.0	0.0	0.00862416511847317	0.0
REF0009-mgg-pbdrep | M301281.lib1	785844.0	0.0	785844.0	1.0	392922.0	392922.0	711.0	648.0	785133.0	626.0	785844.0	0.0	35.0	0.0	0.0	0.0	114432281.0	57247602.0	57184679.0	105256.0	105256.0	0.0	0.0	1822.0	0.01731018	146.0	146.0	146.0	150.0	150.0	150.0	36.9	258.0	92.4	308.0	11.0	0.0	5.0	0.1	0.09047597233038619	0.08245911402263045	99.90952402766962	0.07965957620087447	100.0	0.0	0.00445381017097541	0.0
REF0009-mgg-pbdrep | M301282.lib1	18518774.0	0.0	18518774.0	1.0	9259387.0	9259387.0	15807830.0	15607878.0	2710944.0	14455120.0	18518774.0	0.0	322265.0	0.0	0.0	0.0	2731389300.0	1365698760.0	1365690540.0	2332017876.0	2332017876.0	0.0	0.0	17815787.0	0.007639645	147.0	147.0	147.0	150.0	150.0	150.0	38.8	269.0	105.2	7266959.0	391545.0	4553.0	140882.0	78.1	85.36110435820427	84.28137845410285	14.638895641795727	78.05657113154467	100.0	0.0	1.7402069921043368	0.0
REF0009-mgg-pbdrep | M301283.lib1	14125662.0	0.0	14125662.0	1.0	7062831.0	7062831.0	11987742.0	11833848.0	2137920.0	11085372.0	14125662.0	0.0	262236.0	0.0	0.0	0.0	2076483592.0	1038237892.0	1038245700.0	1763121275.0	1763121275.0	0.0	0.0	13341975.0	0.007567247	147.0	147.0	147.0	150.0	150.0	150.0	38.9	262.1	103.4	5478171.0	343026.0	4708.0	91019.0	78.5	84.86499252212037	83.77552853806073	15.13500747787962	78.47683174070002	100.0	0.0	1.8564510463297226	0.0
REF0009-mgg-pbdrep | M301284.lib1	41904.0	0.0	41904.0	1.0	20952.0	20952.0	2761.0	2690.0	39143.0	2562.0	41904.0	0.0	122.0	0.0	0.0	0.0	5527224.0	2726907.0	2800317.0	404045.0	404045.0	0.0	0.0	3536.0	0.0087515	132.0	130.0	134.0	150.0	150.0	150.0	38.5	247.5	100.4	1229.0	95.0	1.0	20.0	6.1	6.588869797632685	6.419434898816342	93.41113020236732	6.1139747995418094	100.0	0.0	0.29114165712103857	0.0
REF0009-mgg-pbdrep | M301285.lib1	7268848.0	0.0	7268848.0	1.0	3634424.0	3634424.0	6267625.0	6190218.0	1001223.0	5767086.0	7268848.0	0.0	134415.0	0.0	0.0	0.0	1072101134.0	536044085.0	536057049.0	924621954.0	924621954.0	0.0	0.0	6806109.0	0.007360964	147.0	147.0	147.0	150.0	150.0	150.0	38.9	267.0	104.4	2883688.0	159003.0	2010.0	50408.0	79.3	86.22583661124844	85.160922335974	13.774163388751559	79.33975232388957	100.0	0.0	1.8491926093378206	0.0
REF0009-mgg-pbdrep | M301286.lib1	41322.0	0.0	41322.0	1.0	20661.0	20661.0	279.0	262.0	41043.0	248.0	41322.0	0.0	93.0	0.0	0.0	0.0	5638693.0	2818781.0	2819912.0	39622.0	39622.0	0.0	0.0	1413.0	0.03566201	136.0	136.0	136.0	150.0	150.0	150.0	38.8	204.7	104.7	108.0	19.0	0.0	4.0	0.6	0.6751851314069987	0.6340448187406225	99.32481486859301	0.6001645612506654	100.0	0.0	0.22506171046899956	0.0
REF0009-mgg-pbdrep | M301287.lib1	13379218.0	0.0	13379218.0	1.0	6689609.0	6689609.0	11442372.0	11298748.0	1936846.0	10544852.0	13379218.0	0.0	254975.0	0.0	0.0	0.0	1963877366.0	981934253.0	981943113.0	1679959026.0	1679959026.0	0.0	0.0	13020816.0	0.007750675	147.0	147.0	147.0	150.0	150.0	150.0	38.9	258.3	104.5	5194211.0	356497.0	4659.0	94007.0	78.8	85.52347379346087	84.44998803368028	14.476526206539125	78.81515945102322	100.0	0.0	1.905754133014351	0.0
REF0009-mgg-pbdrep | M301288.lib1	28822.0	0.0	28822.0	1.0	14411.0	14411.0	217.0	198.0	28605.0	180.0	28822.0	0.0	63.0	0.0	0.0	0.0	3846945.0	1922516.0	1924429.0	30124.0	30124.0	0.0	0.0	1177.0	0.03907184	133.0	133.0	134.0	150.0	150.0	150.0	38.9	194.6	93.2	70.0	23.0	0.0	6.0	0.6	0.7528970924987857	0.6869752272569565	99.24710290750122	0.6245229338699605	100.0	0.0	0.21858302685448613	0.0
REF0009-mgg-pbdrep | M301289.lib1	12733136.0	0.0	12733136.0	1.0	6366568.0	6366568.0	10895210.0	10700552.0	1837926.0	8878036.0	12733136.0	0.0	244288.0	0.0	0.0	0.0	1883666788.0	941847988.0	941818800.0	1612002424.0	1612002424.0	0.0	0.0	13500589.0	0.008375042	148.0	148.0	148.0	150.0	150.0	150.0	38.6	292.3	129.0	4906970.0	222504.0	6846.0	213956.0	69.7	85.56580248573485	84.0370510453984	14.434197514265144	69.7238763490785	100.0	0.0	1.9185218786636693	0.0
REF0009-mgg-pbdrep | M301290.lib1	59202.0	0.0	59202.0	1.0	29601.0	29601.0	372.0	340.0	58830.0	296.0	59202.0	0.0	77.0	0.0	0.0	0.0	8127048.0	4061970.0	4065078.0	53018.0	53018.0	0.0	0.0	1285.0	0.02423705	137.0	137.0	137.0	150.0	150.0	150.0	38.7	206.9	89.2	127.0	31.0	0.0	12.0	0.5	0.6283571500962805	0.5743049221310091	99.37164284990372	0.4999831086787609	100.0	0.0	0.1300631735414344	0.0
REF0009-mgg-pbdrep | M301291.lib1	36042.0	0.0	36042.0	1.0	18021.0	18021.0	406.0	388.0	35636.0	336.0	36042.0	0.0	37.0	0.0	0.0	0.0	4993975.0	2495390.0	2498585.0	57444.0	57444.0	0.0	0.0	719.0	0.01251654	139.0	138.0	139.0	150.0	150.0	150.0	38.9	227.8	123.6	168.0	18.0	1.0	7.0	0.9	1.1264635702791188	1.076521835636202	98.87353642972087	0.9322457133344432	100.0	0.0	0.10265801009932855	0.0
REF0009-mgg-pbdrep | M301292.lib1	16328176.0	0.0	16328176.0	1.0	8164088.0	8164088.0	13958725.0	13776502.0	2369451.0	12594176.0	16328176.0	0.0	298001.0	0.0	0.0	0.0	2395742413.0	1197629330.0	1198113083.0	2048653562.0	2048653562.0	0.0	0.0	15455460.0	0.007544204	147.0	147.0	147.0	150.0	150.0	150.0	38.9	258.0	110.3	6294606.0	448400.0	5028.0	140217.0	77.1	85.48857508640279	84.37257168222587	14.511424913597207	77.13155468191916	100.0	0.0	1.825072194224266	0.0
REF0009-mgg-pbdrep | M301293.lib1	3924.0	0.0	3924.0	1.0	1962.0	1962.0	111.0	110.0	3813.0	102.0	3924.0	0.0	2.0	0.0	0.0	0.0	537519.0	268087.0	269432.0	16004.0	16004.0	0.0	0.0	155.0	0.009685079	137.0	137.0	137.0	150.0	150.0	150.0	38.8	211.1	87.3	47.0	6.0	0.0	2.0	2.6	2.8287461773700304	2.803261977573904	97.17125382262996	2.599388379204893	100.0	0.0	0.05096839959225281	0.0
REF0009-mgg-pbdrep | M301294.lib1	24148.0	0.0	24148.0	1.0	12074.0	12074.0	315.0	312.0	23833.0	310.0	24148.0	0.0	27.0	0.0	0.0	0.0	3319732.0	1659218.0	1660514.0	43889.0	43889.0	0.0	0.0	598.0	0.01362528	137.0	137.0	138.0	150.0	150.0	150.0	38.9	203.1	84.3	126.0	30.0	0.0	0.0	1.3	1.3044558555573962	1.2920324664568494	98.69554414444261	1.283750207056485	100.0	0.0	0.11181050190491966	0.0
REF0009-mgg-pbdrep | M301295.lib1	4421562.0	0.0	4421562.0	1.0	2210781.0	2210781.0	3829611.0	3787096.0	591951.0	3619946.0	4421562.0	0.0	78017.0	0.0	0.0	0.0	650771480.0	325387021.0	325384459.0	563649383.0	563649383.0	0.0	0.0	4119537.0	0.007308687	147.0	147.0	147.0	150.0	150.0	150.0	38.9	249.6	94.5	1756765.0	114717.0	847.0	21219.0	81.9	86.61217461159654	85.65063658498964	13.387825388403465	81.87029832443828	100.0	0.0	1.764466946296354	0.0
REF0009-mgg-pbdrep | M301296.lib1	24899748.0	0.0	24899748.0	1.0	12449874.0	12449874.0	21403983.0	21177750.0	3495765.0	20343722.0	24899748.0	0.0	447348.0	0.0	0.0	0.0	3676442973.0	1838222900.0	1838220073.0	3160517580.0	3160517580.0	0.0	0.0	21717014.0	0.006871347	148.0	148.0	148.0	150.0	150.0	150.0	39.1	254.1	92.5	9911460.0	558570.0	5052.0	113793.0	81.7	85.96064104745157	85.0520655871698	14.039358952548437	81.70252164801025	100.0	0.0	1.7965964956753777	0.0
REF0009-mgg-pbdrep | M301297.lib1	5741668.0	0.0	5741668.0	1.0	2870834.0	2870834.0	4830506.0	4768560.0	911162.0	4495378.0	5741668.0	0.0	117026.0	0.0	0.0	0.0	841123908.0	420563795.0	420560113.0	708258687.0	708258687.0	0.0	0.0	5920521.0	0.008359264	146.0	146.0	146.0	150.0	150.0	150.0	39.0	245.8	100.5	2173475.0	175631.0	1839.0	33335.0	78.3	84.130709055278	83.05182396474335	15.869290944721987	78.29393827716963	100.0	0.0	2.0381882059359753	0.0
REF0009-mgg-pbdrep | M301298.lib1	10306492.0	0.0	10306492.0	1.0	5153246.0	5153246.0	8908618.0	8781362.0	1397874.0	8330664.0	10306492.0	0.0	213632.0	0.0	0.0	0.0	1518526077.0	759257272.0	759268805.0	1313400042.0	1313400042.0	0.0	0.0	10602833.0	0.008072813	147.0	147.0	147.0	150.0	150.0	150.0	38.9	255.8	95.9	4082079.0	240106.0	8015.0	60481.0	80.8	86.43695643483738	85.20223952048865	13.56304356516262	80.82928701637763	100.0	0.0	2.0727906255591138	0.0
REF0009-mgg-pbdrep | M301299.lib1	80996.0	0.0	80996.0	1.0	40498.0	40498.0	2627.0	2556.0	78369.0	2524.0	80996.0	0.0	162.0	0.0	0.0	0.0	11029408.0	5513988.0	5515420.0	380792.0	380792.0	0.0	0.0	3283.0	0.008621505	136.0	136.0	136.0	150.0	150.0	150.0	38.9	227.1	87.1	1173.0	96.0	5.0	4.0	3.1	3.2433700429650845	3.1557113931552174	96.75662995703492	3.116203269297249	100.0	0.0	0.2000098770309645	0.0
REF0009-mgg-pbdrep | M301300.lib1	34946.0	0.0	34946.0	1.0	17473.0	17473.0	332.0	312.0	34614.0	280.0	34946.0	0.0	26.0	0.0	0.0	0.0	4659896.0	2271558.0	2388338.0	48581.0	48581.0	0.0	0.0	720.0	0.01482061	133.0	130.0	137.0	150.0	150.0	150.0	38.1	215.2	85.4	145.0	5.0	0.0	6.0	0.8	0.9500372002518171	0.8928060436101414	99.04996279974819	0.8012361929834603	100.0	0.0	0.07440050363417844	0.0
REF0009-mgg-pbdrep | M301301.lib1	6897322.0	0.0	6897322.0	1.0	3448661.0	3448661.0	5895594.0	5828402.0	1001728.0	5499536.0	6897322.0	0.0	130354.0	0.0	0.0	0.0	1006338590.0	503167126.0	503171464.0	860427929.0	860427929.0	0.0	0.0	6621837.0	0.007695981	146.0	146.0	146.0	150.0	150.0	150.0	38.8	248.3	102.2	2646425.0	224133.0	1501.0	42142.0	79.7	85.4765661223298	84.50239092795726	14.523433877670202	79.73436646860912	100.0	0.0	1.889921914621356	0.0
REF0009-mgg-pbdrep | M301302.lib1	16605218.0	0.0	16605218.0	1.0	8302609.0	8302609.0	14106646.0	13911514.0	2498572.0	12436248.0	16605218.0	0.0	293543.0	0.0	0.0	0.0	2460846305.0	1230432220.0	1230414085.0	2090910931.0	2090910931.0	0.0	0.0	15951001.0	0.007628733	148.0	148.0	148.0	150.0	150.0	150.0	38.8	285.3	111.9	6511842.0	260621.0	5258.0	178036.0	74.9	84.95309125119586	83.77796666084119	15.04690874880414	74.89361476615363	100.0	0.0	1.7677756473898747	0.0
REF0009-mgg-pbdrep | M301303.lib1	8007004.0	0.0	8007004.0	1.0	4003502.0	4003502.0	6775640.0	6674972.0	1231364.0	6046672.0	8007004.0	0.0	147639.0	0.0	0.0	0.0	1188447370.0	594081942.0	594365428.0	1006130208.0	1006130208.0	0.0	0.0	7441786.0	0.007396445	148.0	148.0	148.0	150.0	150.0	150.0	39.0	291.6	106.6	3154278.0	103899.0	2255.0	77054.0	75.5	84.62141395208495	83.36416467382807	15.37858604791505	75.51728461731754	100.0	0.0	1.8438731890230105	0.0
REF0009-mgg-pbdrep | M301304.lib1	926870.0	0.0	926870.0	1.0	463435.0	463435.0	740286.0	734378.0	186584.0	700526.0	926870.0	0.0	12164.0	0.0	0.0	0.0	132698448.0	66347761.0	66350687.0	106022390.0	106022390.0	0.0	0.0	615809.0	0.005808292	143.0	143.0	143.0	150.0	150.0	150.0	39.0	228.8	103.1	320285.0	43153.0	99.0	3652.0	75.6	79.86945310561352	79.23203901302233	20.130546894386484	75.5797468900709	100.0	0.0	1.3123739035679223	0.0
REF0009-mgg-pbdrep | M301305.lib1	24017586.0	0.0	24017586.0	1.0	12008793.0	12008793.0	20723280.0	20478292.0	3294306.0	19267108.0	24017586.0	0.0	440596.0	0.0	0.0	0.0	3537393798.0	1768695367.0	1768698431.0	3052561990.0	3052561990.0	0.0	0.0	22436743.0	0.007350136	147.0	147.0	147.0	150.0	150.0	150.0	38.9	260.0	101.2	9508767.0	575642.0	6752.0	147985.0	80.2	86.28377556345588	85.26373966142975	13.716224436544122	80.22083484993038	100.0	0.0	1.834472456973819	0.0
REF0009-mgg-pbdrep | M301306.lib1	2179582.0	0.0	2179582.0	1.0	1089791.0	1089791.0	1820594.0	1799888.0	358988.0	1719088.0	2179582.0	0.0	39245.0	0.0	0.0	0.0	322257745.0	161127170.0	161130575.0	269252836.0	269252836.0	0.0	0.0	1916182.0	0.007116664	148.0	148.0	148.0	150.0	150.0	150.0	39.0	257.6	94.7	844299.0	44524.0	572.0	10549.0	78.9	83.52950244588182	82.57950377641218	16.470497554118175	78.87237094085012	100.0	0.0	1.8005746055895122	0.0
REF0009-mgg-pbdrep | M301307.lib1	37068.0	0.0	37068.0	1.0	18534.0	18534.0	1250.0	1228.0	35818.0	1144.0	37068.0	0.0	47.0	0.0	0.0	0.0	5158537.0	2576847.0	2581690.0	179543.0	179543.0	0.0	0.0	1453.0	0.008092768	139.0	139.0	139.0	150.0	150.0	150.0	38.7	241.2	109.9	536.0	63.0	0.0	15.0	3.1	3.372180856803712	3.312830473723967	96.62781914319629	3.0862199201467573	100.0	0.0	0.12679400021581957	0.0
REF0009-mgg-pbdrep | M301308.lib1	232460.0	0.0	232460.0	1.0	116230.0	116230.0	159855.0	158178.0	72605.0	150376.0	232460.0	0.0	3027.0	0.0	0.0	0.0	33797243.0	16897772.0	16899471.0	23608116.0	23608116.0	0.0	0.0	163373.0	0.006920205	145.0	145.0	145.0	150.0	150.0	150.0	38.9	260.8	96.2	74066.0	3974.0	11.0	1038.0	64.7	68.76666953454358	68.04525509765121	31.233330465456422	64.68897874903209	100.0	0.0	1.3021595113137745	0.0
REF0009-mgg-pbdrep | M301309.lib1	52788.0	0.0	52788.0	1.0	26394.0	26394.0	361.0	354.0	52427.0	324.0	52788.0	0.0	83.0	0.0	0.0	0.0	7244640.0	3621676.0	3622964.0	51430.0	51430.0	0.0	0.0	1356.0	0.02636593	137.0	137.0	137.0	150.0	150.0	150.0	38.9	199.2	85.4	148.0	25.0	3.0	1.0	0.6	0.6838675456543154	0.6706069561263923	99.31613245434569	0.6137758581495795	100.0	0.0	0.15723270440251574	0.0
REF0009-mgg-pbdrep | M301310.lib1	15830324.0	0.0	15830324.0	1.0	7915162.0	7915162.0	13454245.0	13277664.0	2376079.0	12212950.0	15830324.0	0.0	295569.0	0.0	0.0	0.0	2334811822.0	1167370507.0	1167441315.0	1984952329.0	1984952329.0	0.0	0.0	14613103.0	0.007361942	147.0	147.0	147.0	150.0	150.0	150.0	38.9	272.3	108.6	6175519.0	335413.0	4508.0	123392.0	77.1	84.99033247834979	83.87487204936551	15.009667521650218	77.14908425121305	100.0	0.0	1.8671064470948289	0.0
REF0009-mgg-pbdrep | M301311.lib1	18408688.0	0.0	18408688.0	1.0	9204344.0	9204344.0	15766726.0	15561728.0	2641962.0	14150252.0	18408688.0	0.0	335092.0	0.0	0.0	0.0	2710041014.0	1355025458.0	1355015556.0	2321358041.0	2321358041.0	0.0	0.0	17891739.0	0.007707445	147.0	147.0	147.0	150.0	150.0	150.0	38.8	265.7	111.0	7166362.0	439655.0	5523.0	169324.0	76.9	85.64828737387477	84.53469361857836	14.351712626125229	76.86724876862489	100.0	0.0	1.8202926791958234	0.0
REF0009-mgg-pbdrep | M301312.lib1	25870636.0	0.0	25870636.0	1.0	12935318.0	12935318.0	22196889.0	21926704.0	3673747.0	20911852.0	25870636.0	0.0	465270.0	0.0	0.0	0.0	3830670802.0	1915352431.0	1915318371.0	3286964831.0	3286964831.0	0.0	0.0	24687690.0	0.007510786	148.0	148.0	148.0	150.0	150.0	150.0	38.9	262.9	93.6	10353892.0	470238.0	6627.0	132595.0	80.8	85.7995489558123	84.75517957888627	14.200451044187703	80.83238463870777	100.0	0.0	1.7984482484311555	0.0
REF0009-mgg-pbdrep | M301313.lib1	33819180.0	0.0	33819180.0	1.0	16909590.0	16909590.0	28561740.0	28159882.0	5257440.0	26636352.0	33819180.0	0.0	689345.0	0.0	0.0	0.0	5005347836.0	2502697922.0	2502649914.0	4227669115.0	4227669115.0	0.0	0.0	31909223.0	0.007547711	148.0	148.0	148.0	150.0	150.0	150.0	39.0	270.9	97.9	13262609.0	603689.0	12805.0	200838.0	78.8	84.45426530152417	83.26601058925733	15.545734698475835	78.76108172936186	100.0	0.0	2.038325589207071	0.0
REF0009-mgg-pbdrep | M301314.lib1	51355732.0	0.0	51355732.0	1.0	25677866.0	25677866.0	44022634.0	43465224.0	7333098.0	40376578.0	51355732.0	0.0	925640.0	0.0	0.0	0.0	7612819595.0	3806427020.0	3806392575.0	6526523991.0	6526523991.0	0.0	0.0	48517082.0	0.007433832	148.0	148.0	148.0	150.0	150.0	150.0	38.9	274.3	102.1	20470215.0	860791.0	18191.0	383415.0	78.6	85.72097463239352	84.63558459258257	14.279025367606483	78.62136596553623	100.0	0.0	1.8024083465502934	0.0
REF0009-mgg-pbdrep | M301315.lib1	42455782.0	0.0	42455782.0	1.0	21227891.0	21227891.0	36419806.0	35958184.0	6035976.0	34183114.0	42455782.0	0.0	808010.0	0.0	0.0	0.0	6288678405.0	3144374876.0	3144303529.0	5395512808.0	5395512808.0	0.0	0.0	41049313.0	0.007608046	148.0	148.0	148.0	150.0	150.0	150.0	38.9	268.1	94.9	16999502.0	733237.0	10368.0	235985.0	80.5	85.78291173626245	84.69561107130237	14.217088263737551	80.5146257817133	100.0	0.0	1.9031801133706596	0.0
REF0009-mgg-pbdrep | M301316.lib1	45973322.0	0.0	45973322.0	1.0	22986661.0	22986661.0	39335027.0	38801262.0	6638295.0	35746486.0	45973322.0	0.0	861358.0	0.0	0.0	0.0	6829239267.0	3414651956.0	3414587311.0	5843879061.0	5843879061.0	0.0	0.0	45536520.0	0.007792174	149.0	149.0	149.0	150.0	150.0	150.0	38.8	286.0	102.3	18385740.0	614520.0	14999.0	385372.0	77.8	85.56054965964826	84.39951761589036	14.439450340351737	77.75484660429804	100.0	0.0	1.8736040001633991	0.0
REF0009-mgg-pbdrep | M301317.lib1	35622616.0	0.0	35622616.0	1.0	17811308.0	17811308.0	30635306.0	30220888.0	4987310.0	27223212.0	35622616.0	0.0	667645.0	0.0	0.0	0.0	5246296152.0	2623160450.0	2623135702.0	4512010990.0	4512010990.0	0.0	0.0	35539822.0	0.007876716	147.0	147.0	147.0	150.0	150.0	150.0	38.8	270.0	114.3	13909242.0	841159.0	10445.0	349598.0	76.4	85.99959643615168	84.83623998866338	14.000403563848316	76.421147733788	100.0	0.0	1.874216649333109	0.0
REF0009-mgg-pbdrep | M301318.lib1	19735130.0	0.0	19735130.0	1.0	9867565.0	9867565.0	16869141.0	16598376.0	2865989.0	14104440.0	19735130.0	0.0	382462.0	0.0	0.0	0.0	2918422895.0	1459225204.0	1459197691.0	2495176480.0	2495176480.0	0.0	0.0	20945942.0	0.008394574	148.0	148.0	148.0	150.0	150.0	150.0	38.6	288.1	124.0	7642851.0	352294.0	7966.0	296077.0	71.5	85.47772930809171	84.1057342920974	14.522270691908288	71.46869567112049	100.0	0.0	1.9379755795882776	0.0
REF0009-mgg-pbdrep | M301319.lib1	29228.0	0.0	29228.0	1.0	14614.0	14614.0	178.0	166.0	29050.0	142.0	29228.0	0.0	27.0	0.0	0.0	0.0	3944776.0	1971078.0	1973698.0	25302.0	25302.0	0.0	0.0	527.0	0.02082839	135.0	135.0	135.0	150.0	150.0	150.0	38.8	227.5	115.2	68.0	7.0	0.0	8.0	0.5	0.6090050636376078	0.5679485424934994	99.39099493636239	0.4858355002052826	100.0	0.0	0.09237717257424388	0.0
REF0009-mgg-pbdrep | M301320.lib1	7754.0	0.0	7754.0	1.0	3877.0	3877.0	113.0	108.0	7641.0	92.0	7754.0	0.0	0.0	0.0	0.0	0.0	1077202.0	538578.0	538624.0	16950.0	16950.0	0.0	0.0	168.0	0.009911505	139.0	139.0	139.0	150.0	150.0	150.0	38.8	221.7	74.8	51.0	0.0	0.0	3.0	1.2	1.457312354913593	1.3928295073510446	98.5426876450864	1.1864843951508899	100.0	0.0	0.0	0.0
REF0009-mgg-pbdrep | M301321.lib1	38104.0	0.0	38104.0	1.0	19052.0	19052.0	240.0	226.0	37864.0	224.0	38104.0	0.0	25.0	0.0	0.0	0.0	5214312.0	2606422.0	2607890.0	34572.0	34572.0	0.0	0.0	615.0	0.01778896	137.0	137.0	137.0	150.0	150.0	150.0	38.7	212.9	81.2	101.0	12.0	0.0	0.0	0.6	0.6298551333193365	0.5931135838757086	99.37014486668066	0.5878647910980475	100.0	0.0	0.06560990972076422	0.0
REF0009-mgg-pbdrep | M301322.lib1	14492330.0	0.0	14492330.0	1.0	7246165.0	7246165.0	12350344.0	12209154.0	2141986.0	11605284.0	14492330.0	0.0	279936.0	0.0	0.0	0.0	2135284167.0	1067637718.0	1067646449.0	1819904452.0	1819904452.0	0.0	0.0	13420502.0	0.007374289	147.0	147.0	147.0	150.0	150.0	150.0	39.0	254.9	95.7	5674877.0	341594.0	3565.0	84541.0	80.1	85.21986457664158	84.24562509962166	14.780135423358425	80.07880030333287	100.0	0.0	1.93161486110239	0.0
REF0009-mgg-pbdrep | M301323.lib1	36180052.0	0.0	36180052.0	1.0	18090026.0	18090026.0	31205323.0	30817410.0	4974729.0	28693374.0	36180052.0	0.0	615152.0	0.0	0.0	0.0	5364686882.0	2682370808.0	2682316074.0	4627669751.0	4627669751.0	0.0	0.0	32307265.0	0.006981325	148.0	148.0	148.0	150.0	150.0	150.0	39.0	277.7	101.6	14560966.0	585257.0	10977.0	251505.0	79.3	86.25007780530554	85.17790411135948	13.74992219469447	79.30716628046859	100.0	0.0	1.70025184043406	0.0
REF0009-mgg-pbdrep | M301324.lib1	38712096.0	0.0	38712096.0	1.0	19356048.0	19356048.0	32877597.0	32450582.0	5834499.0	30281066.0	38712096.0	0.0	698765.0	0.0	0.0	0.0	5744812087.0	2872437322.0	2872374765.0	4879302541.0	4879302541.0	0.0	0.0	36631242.0	0.007507475	148.0	148.0	148.0	150.0	150.0	150.0	38.9	276.7	99.8	15371391.0	570806.0	8729.0	274365.0	78.2	84.92848591819984	83.82543275362822	15.071514081800169	78.22119990609654	100.0	0.0	1.8050301383836205	0.0
REF0009-mgg-pbdrep | M301325.lib1	8354980.0	0.0	8354980.0	1.0	4177490.0	4177490.0	7170035.0	7072380.0	1184945.0	6371848.0	8354980.0	0.0	159919.0	0.0	0.0	0.0	1230675598.0	615333696.0	615341902.0	1056245140.0	1056245140.0	0.0	0.0	8637409.0	0.008177467	147.0	147.0	147.0	150.0	150.0	150.0	38.8	268.9	112.0	3252664.0	193685.0	2654.0	87187.0	76.3	85.81750046080302	84.64867659766989	14.182499539196982	76.26407244541579	100.0	0.0	1.91405604800969	0.0
REF0009-mgg-pbdrep | M301326.lib1	19506816.0	0.0	19506816.0	1.0	9753408.0	9753408.0	16570707.0	16294966.0	2936109.0	14022864.0	19506816.0	0.0	361689.0	0.0	0.0	0.0	2878055915.0	1439009322.0	1439046593.0	2444992980.0	2444992980.0	0.0	0.0	19445454.0	0.007953173	148.0	148.0	148.0	150.0	150.0	150.0	38.7	282.7	125.1	7476951.0	410640.0	7786.0	252106.0	71.9	84.94829192011653	83.5347296042573	15.051708079883463	71.88699580700407	100.0	0.0	1.8541672818362567	0.0
